_id,MonthYear,Station,Station_Type,Entry_Exit,Trip
49205,2021-07,Tallawong Station,Metro,Entry,14000
49206,2021-07,Tallawong Station,Metro,Exit,13810
49207,2021-08,Tallawong Station,Metro,Entry,9220
49208,2021-08,Tallawong Station,Metro,Exit,9020
49209,2021-09,Tallawong Station,Metro,Entry,9650
49210,2021-09,Tallawong Station,Metro,Exit,9410
49211,2021-10,Tallawong Station,Metro,Entry,25630
49212,2021-10,Tallawong Station,Metro,Exit,24280
49213,2021-11,Tallawong Station,Metro,Entry,48240
49214,2021-11,Tallawong Station,Metro,Exit,46220
49215,2021-12,Tallawong Station,Metro,Entry,49730
49216,2021-12,Tallawong Station,Metro,Exit,46720
49217,2022-01,Tallawong Station,Metro,Entry,30680
49218,2022-01,Tallawong Station,Metro,Exit,29470
49219,2022-02,Tallawong Station,Metro,Entry,48320
49220,2022-02,Tallawong Station,Metro,Exit,46800
49221,2022-03,Tallawong Station,Metro,Entry,70200
49222,2022-03,Tallawong Station,Metro,Exit,66230
49223,2022-04,Tallawong Station,Metro,Entry,70570
49224,2022-04,Tallawong Station,Metro,Exit,67130
49225,2022-05,Tallawong Station,Metro,Entry,81440
49226,2022-05,Tallawong Station,Metro,Exit,77830
49227,2022-06,Tallawong Station,Metro,Entry,83070
49228,2022-06,Tallawong Station,Metro,Exit,78510
49229,2022-07,Tallawong Station,Metro,Entry,69350
49230,2022-07,Tallawong Station,Metro,Exit,65510
49231,2022-08,Tallawong Station,Metro,Entry,85330
49232,2022-08,Tallawong Station,Metro,Exit,80630
49233,2022-09,Tallawong Station,Metro,Entry,79750
49234,2022-09,Tallawong Station,Metro,Exit,73850
49235,2022-10,Tallawong Station,Metro,Entry,80260
49236,2022-10,Tallawong Station,Metro,Exit,75340
49237,2022-11,Tallawong Station,Metro,Entry,76570
49238,2022-11,Tallawong Station,Metro,Exit,70230
49239,2022-12,Tallawong Station,Metro,Entry,85690
49240,2022-12,Tallawong Station,Metro,Exit,79750
49241,2023-01,Tallawong Station,Metro,Entry,72050
49242,2023-01,Tallawong Station,Metro,Exit,68470
49243,2023-02,Tallawong Station,Metro,Entry,91360
49244,2023-02,Tallawong Station,Metro,Exit,86100
49245,2023-03,Tallawong Station,Metro,Entry,111290
49246,2023-03,Tallawong Station,Metro,Exit,104340
49247,2023-04,Tallawong Station,Metro,Entry,85350
49248,2023-04,Tallawong Station,Metro,Exit,80450
49249,2023-05,Tallawong Station,Metro,Entry,109950
49250,2023-05,Tallawong Station,Metro,Exit,103010
49251,2023-06,Tallawong Station,Metro,Entry,105540
49252,2023-06,Tallawong Station,Metro,Exit,99170
49253,2023-07,Tallawong Station,Metro,Entry,104680
49254,2023-07,Tallawong Station,Metro,Exit,98290
49255,2023-08,Tallawong Station,Metro,Entry,118100
49256,2023-08,Tallawong Station,Metro,Exit,110350
49257,2023-09,Tallawong Station,Metro,Entry,110110
49258,2023-09,Tallawong Station,Metro,Exit,102900
49259,2023-10,Tallawong Station,Metro,Entry,110980
49260,2023-10,Tallawong Station,Metro,Exit,104680
49261,2023-11,Tallawong Station,Metro,Entry,116040
49262,2023-11,Tallawong Station,Metro,Exit,108080
49263,2023-12,Tallawong Station,Metro,Entry,93820
49264,2023-12,Tallawong Station,Metro,Exit,84260
49265,2024-01,Tallawong Station,Metro,Entry,86730
49266,2024-01,Tallawong Station,Metro,Exit,82910
49267,2024-02,Tallawong Station,Metro,Entry,113130
49268,2024-02,Tallawong Station,Metro,Exit,105070
49269,2024-03,Tallawong Station,Metro,Entry,111630
49270,2024-03,Tallawong Station,Metro,Exit,102490
49271,2024-04,Tallawong Station,Metro,Entry,106460
49272,2024-04,Tallawong Station,Metro,Exit,98870
49273,2024-05,Tallawong Station,Metro,Entry,127400
49274,2024-05,Tallawong Station,Metro,Exit,117960
49275,2024-06,Tallawong Station,Metro,Entry,110110
49276,2024-06,Tallawong Station,Metro,Exit,102650
49277,2016-07,Tallong Station,Train,Entry,Less than 50
49278,2016-07,Tallong Station,Train,Exit,Less than 50
49279,2016-08,Tallong Station,Train,Entry,70
49280,2016-08,Tallong Station,Train,Exit,Less than 50
49281,2016-09,Tallong Station,Train,Entry,70
49282,2016-09,Tallong Station,Train,Exit,Less than 50
49283,2016-10,Tallong Station,Train,Entry,90
49284,2016-10,Tallong Station,Train,Exit,80
49285,2016-11,Tallong Station,Train,Entry,100
49286,2016-11,Tallong Station,Train,Exit,80
49287,2016-12,Tallong Station,Train,Entry,80
49288,2016-12,Tallong Station,Train,Exit,60
49289,2017-01,Tallong Station,Train,Entry,70
49290,2017-01,Tallong Station,Train,Exit,Less than 50
49291,2017-02,Tallong Station,Train,Entry,80
49292,2017-02,Tallong Station,Train,Exit,Less than 50
49293,2017-03,Tallong Station,Train,Entry,70
49294,2017-03,Tallong Station,Train,Exit,Less than 50
49295,2017-04,Tallong Station,Train,Entry,60
49296,2017-04,Tallong Station,Train,Exit,Less than 50
49297,2017-05,Tallong Station,Train,Entry,Less than 50
49298,2017-05,Tallong Station,Train,Exit,Less than 50
49299,2017-06,Tallong Station,Train,Entry,60
49300,2017-06,Tallong Station,Train,Exit,Less than 50
49301,2017-07,Tallong Station,Train,Entry,70
49302,2017-07,Tallong Station,Train,Exit,Less than 50
49303,2017-08,Tallong Station,Train,Entry,60
49304,2017-08,Tallong Station,Train,Exit,Less than 50
49305,2017-09,Tallong Station,Train,Entry,80
49306,2017-09,Tallong Station,Train,Exit,60
49307,2017-10,Tallong Station,Train,Entry,100
49308,2017-10,Tallong Station,Train,Exit,60
49309,2017-11,Tallong Station,Train,Entry,90
49310,2017-11,Tallong Station,Train,Exit,70
49311,2017-12,Tallong Station,Train,Entry,110
49312,2017-12,Tallong Station,Train,Exit,70
49313,2018-01,Tallong Station,Train,Entry,120
49314,2018-01,Tallong Station,Train,Exit,70
49315,2018-02,Tallong Station,Train,Entry,100
49316,2018-02,Tallong Station,Train,Exit,60
49317,2018-03,Tallong Station,Train,Entry,120
49318,2018-03,Tallong Station,Train,Exit,80
49319,2018-04,Tallong Station,Train,Entry,100
49320,2018-04,Tallong Station,Train,Exit,Less than 50
49321,2018-05,Tallong Station,Train,Entry,90
49322,2018-05,Tallong Station,Train,Exit,70
49323,2018-06,Tallong Station,Train,Entry,70
49324,2018-06,Tallong Station,Train,Exit,Less than 50
49325,2018-07,Tallong Station,Train,Entry,100
49326,2018-07,Tallong Station,Train,Exit,60
49327,2018-08,Tallong Station,Train,Entry,100
49328,2018-08,Tallong Station,Train,Exit,70
49329,2018-09,Tallong Station,Train,Entry,90
49330,2018-09,Tallong Station,Train,Exit,70
49331,2018-10,Tallong Station,Train,Entry,110
49332,2018-10,Tallong Station,Train,Exit,90
49333,2018-11,Tallong Station,Train,Entry,110
49334,2018-11,Tallong Station,Train,Exit,80
49335,2018-12,Tallong Station,Train,Entry,90
49336,2018-12,Tallong Station,Train,Exit,80
49337,2019-01,Tallong Station,Train,Entry,120
49338,2019-01,Tallong Station,Train,Exit,80
49339,2019-02,Tallong Station,Train,Entry,70
49340,2019-02,Tallong Station,Train,Exit,Less than 50
49341,2019-03,Tallong Station,Train,Entry,100
49342,2019-03,Tallong Station,Train,Exit,60
49343,2019-04,Tallong Station,Train,Entry,70
49344,2019-04,Tallong Station,Train,Exit,Less than 50
49345,2019-05,Tallong Station,Train,Entry,90
49346,2019-05,Tallong Station,Train,Exit,70
49347,2019-06,Tallong Station,Train,Entry,70
49348,2019-06,Tallong Station,Train,Exit,Less than 50
49349,2019-07,Tallong Station,Train,Entry,90
49350,2019-07,Tallong Station,Train,Exit,70
49351,2019-08,Tallong Station,Train,Entry,110
49352,2019-08,Tallong Station,Train,Exit,70
49353,2019-09,Tallong Station,Train,Entry,100
49354,2019-09,Tallong Station,Train,Exit,Less than 50
49355,2019-10,Tallong Station,Train,Entry,80
49356,2019-10,Tallong Station,Train,Exit,Less than 50
49357,2019-11,Tallong Station,Train,Entry,110
49358,2019-11,Tallong Station,Train,Exit,Less than 50
49359,2019-12,Tallong Station,Train,Entry,110
49360,2019-12,Tallong Station,Train,Exit,70
49361,2020-01,Tallong Station,Train,Entry,60
49362,2020-01,Tallong Station,Train,Exit,Less than 50
49363,2020-02,Tallong Station,Train,Entry,70
49364,2020-02,Tallong Station,Train,Exit,Less than 50
49365,2020-03,Tallong Station,Train,Entry,70
49366,2020-03,Tallong Station,Train,Exit,Less than 50
49367,2020-04,Tallong Station,Train,Entry,Less than 50
49368,2020-04,Tallong Station,Train,Exit,Less than 50
49369,2020-05,Tallong Station,Train,Entry,Less than 50
49370,2020-05,Tallong Station,Train,Exit,Less than 50
49371,2020-06,Tallong Station,Train,Entry,Less than 50
49372,2020-06,Tallong Station,Train,Exit,Less than 50
49373,2020-07,Tallong Station,Train,Entry,Less than 50
49374,2020-07,Tallong Station,Train,Exit,Less than 50
49375,2020-08,Tallong Station,Train,Entry,Less than 50
49376,2020-08,Tallong Station,Train,Exit,Less than 50
49377,2020-09,Tallong Station,Train,Entry,Less than 50
49378,2020-09,Tallong Station,Train,Exit,Less than 50
49379,2020-10,Tallong Station,Train,Entry,Less than 50
49380,2020-10,Tallong Station,Train,Exit,Less than 50
49381,2020-11,Tallong Station,Train,Entry,Less than 50
49382,2020-11,Tallong Station,Train,Exit,Less than 50
49383,2020-12,Tallong Station,Train,Entry,Less than 50
49384,2020-12,Tallong Station,Train,Exit,Less than 50
49385,2021-01,Tallong Station,Train,Entry,Less than 50
49386,2021-01,Tallong Station,Train,Exit,Less than 50
49387,2021-02,Tallong Station,Train,Entry,Less than 50
49388,2021-02,Tallong Station,Train,Exit,Less than 50
49389,2021-03,Tallong Station,Train,Entry,Less than 50
49390,2021-03,Tallong Station,Train,Exit,Less than 50
49391,2021-04,Tallong Station,Train,Entry,Less than 50
49392,2021-04,Tallong Station,Train,Exit,Less than 50
49393,2021-05,Tallong Station,Train,Entry,60
49394,2021-05,Tallong Station,Train,Exit,Less than 50
49395,2021-06,Tallong Station,Train,Entry,Less than 50
49396,2021-06,Tallong Station,Train,Exit,Less than 50
49397,2021-07,Tallong Station,Train,Entry,Less than 50
49398,2021-07,Tallong Station,Train,Exit,Less than 50
49399,2021-08,Tallong Station,Train,Entry,Less than 50
49400,2021-08,Tallong Station,Train,Exit,Less than 50
49401,2021-09,Tallong Station,Train,Entry,Less than 50
49402,2021-09,Tallong Station,Train,Exit,Less than 50
49403,2021-10,Tallong Station,Train,Entry,Less than 50
49404,2021-10,Tallong Station,Train,Exit,Less than 50
49405,2021-11,Tallong Station,Train,Entry,Less than 50
49406,2021-11,Tallong Station,Train,Exit,Less than 50
49407,2021-12,Tallong Station,Train,Entry,Less than 50
49408,2021-12,Tallong Station,Train,Exit,Less than 50
49409,2022-01,Tallong Station,Train,Entry,Less than 50
49410,2022-01,Tallong Station,Train,Exit,Less than 50
49411,2022-02,Tallong Station,Train,Entry,Less than 50
49412,2022-02,Tallong Station,Train,Exit,Less than 50
49413,2022-03,Tallong Station,Train,Entry,Less than 50
49414,2022-03,Tallong Station,Train,Exit,Less than 50
49415,2022-04,Tallong Station,Train,Entry,Less than 50
49416,2022-04,Tallong Station,Train,Exit,Less than 50
49417,2022-05,Tallong Station,Train,Entry,Less than 50
49418,2022-05,Tallong Station,Train,Exit,Less than 50
49419,2022-06,Tallong Station,Train,Entry,Less than 50
49420,2022-06,Tallong Station,Train,Exit,Less than 50
49421,2022-07,Tallong Station,Train,Entry,Less than 50
49422,2022-07,Tallong Station,Train,Exit,Less than 50
49423,2022-08,Tallong Station,Train,Entry,Less than 50
49424,2022-08,Tallong Station,Train,Exit,Less than 50
49425,2022-09,Tallong Station,Train,Entry,Less than 50
49426,2022-09,Tallong Station,Train,Exit,Less than 50
49427,2022-10,Tallong Station,Train,Entry,Less than 50
49428,2022-10,Tallong Station,Train,Exit,Less than 50
49429,2022-11,Tallong Station,Train,Entry,Less than 50
49430,2022-11,Tallong Station,Train,Exit,Less than 50
49431,2022-12,Tallong Station,Train,Entry,Less than 50
49432,2022-12,Tallong Station,Train,Exit,Less than 50
49433,2023-01,Tallong Station,Train,Entry,Less than 50
49434,2023-01,Tallong Station,Train,Exit,Less than 50
49435,2023-02,Tallong Station,Train,Entry,Less than 50
49436,2023-02,Tallong Station,Train,Exit,Less than 50
49437,2023-03,Tallong Station,Train,Entry,Less than 50
49438,2023-03,Tallong Station,Train,Exit,Less than 50
49439,2023-04,Tallong Station,Train,Entry,Less than 50
49440,2023-04,Tallong Station,Train,Exit,Less than 50
49441,2023-05,Tallong Station,Train,Entry,Less than 50
49442,2023-05,Tallong Station,Train,Exit,Less than 50
49443,2023-06,Tallong Station,Train,Entry,Less than 50
49444,2023-06,Tallong Station,Train,Exit,Less than 50
49445,2023-07,Tallong Station,Train,Entry,Less than 50
49446,2023-07,Tallong Station,Train,Exit,Less than 50
49447,2023-08,Tallong Station,Train,Entry,Less than 50
49448,2023-08,Tallong Station,Train,Exit,Less than 50
49449,2023-09,Tallong Station,Train,Entry,Less than 50
49450,2023-09,Tallong Station,Train,Exit,Less than 50
49451,2023-10,Tallong Station,Train,Entry,Less than 50
49452,2023-10,Tallong Station,Train,Exit,Less than 50
49453,2023-11,Tallong Station,Train,Entry,Less than 50
49454,2023-11,Tallong Station,Train,Exit,Less than 50
49455,2023-12,Tallong Station,Train,Entry,Less than 50
49456,2023-12,Tallong Station,Train,Exit,Less than 50
49457,2024-01,Tallong Station,Train,Entry,Less than 50
49458,2024-01,Tallong Station,Train,Exit,Less than 50
49459,2024-02,Tallong Station,Train,Entry,Less than 50
49460,2024-02,Tallong Station,Train,Exit,Less than 50
49461,2024-03,Tallong Station,Train,Entry,Less than 50
49462,2024-03,Tallong Station,Train,Exit,Less than 50
49463,2024-04,Tallong Station,Train,Entry,Less than 50
49464,2024-04,Tallong Station,Train,Exit,Less than 50
49465,2024-05,Tallong Station,Train,Entry,Less than 50
49466,2024-05,Tallong Station,Train,Exit,Less than 50
49467,2024-06,Tallong Station,Train,Entry,Less than 50
49468,2024-06,Tallong Station,Train,Exit,Less than 50
49469,2019-09,Tarana Station,Train,Entry,Less than 50
49470,2019-09,Tarana Station,Train,Exit,Less than 50
49471,2019-10,Tarana Station,Train,Entry,90
49472,2019-10,Tarana Station,Train,Exit,60
49473,2019-11,Tarana Station,Train,Entry,120
49474,2019-11,Tarana Station,Train,Exit,70
49475,2019-12,Tarana Station,Train,Entry,Less than 50
49476,2019-12,Tarana Station,Train,Exit,Less than 50
49477,2020-01,Tarana Station,Train,Entry,Less than 50
49478,2020-01,Tarana Station,Train,Exit,Less than 50
49479,2020-02,Tarana Station,Train,Entry,Less than 50
49480,2020-02,Tarana Station,Train,Exit,Less than 50
49481,2020-03,Tarana Station,Train,Entry,Less than 50
49482,2020-03,Tarana Station,Train,Exit,Less than 50
49483,2020-04,Tarana Station,Train,Entry,Less than 50
49484,2020-04,Tarana Station,Train,Exit,Less than 50
49485,2020-05,Tarana Station,Train,Entry,Less than 50
49486,2020-05,Tarana Station,Train,Exit,Less than 50
49487,2020-06,Tarana Station,Train,Entry,60
49488,2020-06,Tarana Station,Train,Exit,Less than 50
49489,2020-07,Tarana Station,Train,Entry,Less than 50
49490,2020-07,Tarana Station,Train,Exit,Less than 50
49491,2020-08,Tarana Station,Train,Entry,Less than 50
49492,2020-08,Tarana Station,Train,Exit,Less than 50
49493,2020-09,Tarana Station,Train,Entry,Less than 50
49494,2020-09,Tarana Station,Train,Exit,Less than 50
49495,2020-10,Tarana Station,Train,Entry,60
49496,2020-10,Tarana Station,Train,Exit,Less than 50
49497,2020-11,Tarana Station,Train,Entry,60
49498,2020-11,Tarana Station,Train,Exit,Less than 50
49499,2020-12,Tarana Station,Train,Entry,Less than 50
49500,2020-12,Tarana Station,Train,Exit,Less than 50
49501,2021-01,Tarana Station,Train,Entry,Less than 50
49502,2021-01,Tarana Station,Train,Exit,Less than 50
49503,2021-02,Tarana Station,Train,Entry,Less than 50
49504,2021-02,Tarana Station,Train,Exit,Less than 50
49505,2021-03,Tarana Station,Train,Entry,60
49506,2021-03,Tarana Station,Train,Exit,Less than 50
49507,2021-04,Tarana Station,Train,Entry,90
49508,2021-04,Tarana Station,Train,Exit,60
49509,2021-05,Tarana Station,Train,Entry,60
49510,2021-05,Tarana Station,Train,Exit,Less than 50
49511,2021-06,Tarana Station,Train,Entry,Less than 50
49512,2021-06,Tarana Station,Train,Exit,Less than 50
49513,2021-07,Tarana Station,Train,Entry,Less than 50
49514,2021-07,Tarana Station,Train,Exit,Less than 50
49515,2021-08,Tarana Station,Train,Entry,Less than 50
49516,2021-08,Tarana Station,Train,Exit,Less than 50
49517,2021-09,Tarana Station,Train,Entry,Less than 50
49518,2021-09,Tarana Station,Train,Exit,Less than 50
49519,2021-10,Tarana Station,Train,Entry,Less than 50
49520,2021-10,Tarana Station,Train,Exit,Less than 50
49521,2021-11,Tarana Station,Train,Entry,Less than 50
49522,2021-11,Tarana Station,Train,Exit,Less than 50
49523,2021-12,Tarana Station,Train,Entry,Less than 50
49524,2021-12,Tarana Station,Train,Exit,Less than 50
49525,2022-01,Tarana Station,Train,Entry,Less than 50
49526,2022-01,Tarana Station,Train,Exit,Less than 50
49527,2022-02,Tarana Station,Train,Entry,Less than 50
49528,2022-02,Tarana Station,Train,Exit,Less than 50
49529,2022-03,Tarana Station,Train,Entry,Less than 50
49530,2022-03,Tarana Station,Train,Exit,Less than 50
49531,2022-04,Tarana Station,Train,Entry,Less than 50
49532,2022-04,Tarana Station,Train,Exit,Less than 50
49533,2022-05,Tarana Station,Train,Entry,60
49534,2022-05,Tarana Station,Train,Exit,Less than 50
49535,2022-06,Tarana Station,Train,Entry,70
49536,2022-06,Tarana Station,Train,Exit,Less than 50
49537,2022-07,Tarana Station,Train,Entry,Less than 50
49538,2022-07,Tarana Station,Train,Exit,Less than 50
49539,2022-08,Tarana Station,Train,Entry,Less than 50
49540,2022-08,Tarana Station,Train,Exit,Less than 50
49541,2022-09,Tarana Station,Train,Entry,Less than 50
49542,2022-09,Tarana Station,Train,Exit,Less than 50
49543,2022-10,Tarana Station,Train,Entry,60
49544,2022-10,Tarana Station,Train,Exit,Less than 50
49545,2022-11,Tarana Station,Train,Entry,Less than 50
49546,2022-11,Tarana Station,Train,Exit,60
49547,2022-12,Tarana Station,Train,Entry,60
49548,2022-12,Tarana Station,Train,Exit,Less than 50
49549,2023-01,Tarana Station,Train,Entry,Less than 50
49550,2023-01,Tarana Station,Train,Exit,Less than 50
49551,2023-02,Tarana Station,Train,Entry,Less than 50
49552,2023-02,Tarana Station,Train,Exit,Less than 50
49553,2023-03,Tarana Station,Train,Entry,70
49554,2023-03,Tarana Station,Train,Exit,Less than 50
49555,2023-04,Tarana Station,Train,Entry,Less than 50
49556,2023-04,Tarana Station,Train,Exit,Less than 50
49557,2023-05,Tarana Station,Train,Entry,70
49558,2023-05,Tarana Station,Train,Exit,Less than 50
49559,2023-06,Tarana Station,Train,Entry,80
49560,2023-06,Tarana Station,Train,Exit,Less than 50
49561,2023-07,Tarana Station,Train,Entry,80
49562,2023-07,Tarana Station,Train,Exit,60
49563,2023-08,Tarana Station,Train,Entry,60
49564,2023-08,Tarana Station,Train,Exit,Less than 50
49565,2023-09,Tarana Station,Train,Entry,60
49566,2023-09,Tarana Station,Train,Exit,Less than 50
49567,2023-10,Tarana Station,Train,Entry,80
49568,2023-10,Tarana Station,Train,Exit,60
49569,2023-11,Tarana Station,Train,Entry,80
49570,2023-11,Tarana Station,Train,Exit,60
49571,2023-12,Tarana Station,Train,Entry,80
49572,2023-12,Tarana Station,Train,Exit,Less than 50
49573,2024-01,Tarana Station,Train,Entry,90
49574,2024-01,Tarana Station,Train,Exit,80
49575,2024-02,Tarana Station,Train,Entry,100
49576,2024-02,Tarana Station,Train,Exit,70
49577,2024-03,Tarana Station,Train,Entry,100
49578,2024-03,Tarana Station,Train,Exit,80
49579,2024-04,Tarana Station,Train,Entry,120
49580,2024-04,Tarana Station,Train,Exit,90
49581,2024-05,Tarana Station,Train,Entry,90
49582,2024-05,Tarana Station,Train,Exit,60
49583,2024-06,Tarana Station,Train,Entry,60
49584,2024-06,Tarana Station,Train,Exit,Less than 50
49585,2016-07,Tarro Station,Train,Entry,190
49586,2016-07,Tarro Station,Train,Exit,160
49587,2016-08,Tarro Station,Train,Entry,150
